paper_id,doi,title,route,route_confidence,endpoint_carrier,formulation_carrier,anchor_evidence,notes,raw_labels
paper_46aa27000d85,10.1002/cpdd.297,Analgesic Efficacy of a New Immediate-Release/Extended-Release Formulation of Ibuprofen: Results From Single- and Multiple-Dose Postsurgical Dental Pain Studies.,unresolved,0.0,unknown,unknown,[],,"{'paper_type': 'primary_experiment', 'mentions_ibuprofen': 'yes', 'mentions_diffusion_cell': 'no', 'franz_confirmed': 'no', 'where_diffusion_cell': '', 'where_franz': '', 'study_type': 'uncertain', 'barrier_category': 'uncertain', 'barrier_name_raw': '', 'endpoint_found': 'no', 'endpoint_time_found': 'no', 'where_endpoint': '', 'endpoint_carrier': 'unknown', 'endpoint_carrier_snippet': '', 'formulation_carrier': 'unknown', 'formulation_carrier_snippet': '', 'endpoint_likely_in_supp': 'no', 'formulation_table_missing': 'uncertain', 'notes': '', 'router_source_backend': 'pdf_local', 'router_source_ref': 'papers\\pdf\\10.1002_cpdd.297__8614015a51.pdf', 'router_source_diagnostics': ['blocked:html_local:captcha', 'blocked:html_remote:captcha'], 'router_heuristic_signals': {'table_hits': 0, 'figure_hits': 0, 'endpoint_hits': 0, 'formulation_hits': 0}}"
paper_89ec992d2cac,10.1002/etc.4302,Effects of skin region and relative lipophilicity on percutaneous absorption in the toad Rhinella marina.,text,0.81,narrative,unknown,"[{'field_name': 'device', 'modality': 'text', 'locator': 'unknown', 'page': None, 'bbox': None, 'snippet': 'unknown', 'source_ref': '10.1002/etc.4302', 'confidence': 0.7}, {'field_name': 'endpoint', 'modality': 'text', 'locator': 'text', 'page': None, 'bbox': None, 'snippet': 'Effects of skin region and relative lipophilicity on percutaneous absorption', 'source_ref': '10.1002/etc.4302', 'confidence': 0.8}, {'field_name': 'formulation', 'modality': 'metadata', 'locator': 'unknown', 'page': None, 'bbox': None, 'snippet': 'unknown', 'source_ref': '10.1002/etc.4302', 'confidence': 0.7}]","Focused on percutaneous absorption in amphibians, implications for dermal formulations.","{'paper_type': 'primary_experiment', 'mentions_ibuprofen': 'no', 'mentions_diffusion_cell': 'no', 'franz_confirmed': 'no', 'where_diffusion_cell': 'unknown', 'where_franz': 'unknown', 'study_type': 'IVPT', 'barrier_category': 'skin', 'barrier_name_raw': 'toad skin', 'endpoint_found': 'yes', 'endpoint_time_found': 'no', 'where_endpoint': 'text', 'endpoint_carrier': 'narrative', 'endpoint_carrier_snippet': 'Effects of skin region and relative lipophilicity on percutaneous absorption', 'formulation_carrier': 'unknown', 'formulation_carrier_snippet': 'unknown', 'endpoint_likely_in_supp': 'no', 'formulation_table_missing': 'yes', 'notes': 'Focused on percutaneous absorption in amphibians, implications for dermal formulations.', 'router_source_backend': 'pdf_local', 'router_source_ref': 'papers\\pdf\\10.1002_etc.4302__6928b548af.pdf', 'router_source_diagnostics': [], 'router_heuristic_signals': {}}"
paper_79890f9d9026,10.1002/jbm.a.34095,Polyaspartamide-polylactide electrospun scaffolds for potential topical release of Ibuprofen.,unresolved,0.0,unknown,unknown,[],missing_structured_and_pdf_router_source,"{'title': 'Polyaspartamide-polylactide electrospun scaffolds for potential topical release of Ibuprofen.', 'router_source_backend': 'missing', 'router_source_ref': '', 'router_source_diagnostics': []}"
paper_df3972501fd6,10.1002/jbm.a.34292,Modeling of drug release from biodegradable triple-layered microparticles.,unresolved,0.0,unknown,unknown,[],missing_structured_and_pdf_router_source,"{'title': 'Modeling of drug release from biodegradable triple-layered microparticles.', 'router_source_backend': 'missing', 'router_source_ref': '', 'router_source_diagnostics': []}"
paper_1e2fb1658151,10.1002/jmr.3089,"Synthesis, molecular dynamics simulation, and evaluation of biological activity of novel flurbiprofen and ibuprofen-like compounds.",unresolved,0.0,unknown,unknown,[],missing_structured_and_pdf_router_source,"{'title': 'Synthesis, molecular dynamics simulation, and evaluation of biological activity of novel flurbiprofen and ibuprofen-like compounds.', 'router_source_backend': 'missing', 'router_source_ref': '', 'router_source_diagnostics': []}"
paper_78ec4fb95c70,10.1002/jps.20623,Penetration of crystalline powder particles into excised human skin membranes and model gels from a supersonic powder injector.,unresolved,0.0,unknown,unknown,[],missing_structured_and_pdf_router_source,"{'title': 'Penetration of crystalline powder particles into excised human skin membranes and model gels from a supersonic powder injector.', 'router_source_backend': 'missing', 'router_source_ref': '', 'router_source_diagnostics': []}"
paper_e23ccfcf23e7,10.1002/jps.23548,"Influence of physicochemical properties on the in vitro skin permeation of the enantiomers, racemate, and eutectics of ibuprofen for enhanced transdermal drug delivery.",unresolved,0.0,unknown,unknown,[],missing_structured_and_pdf_router_source,"{'title': 'Influence of physicochemical properties on the in vitro skin permeation of the enantiomers, racemate, and eutectics of ibuprofen for enhanced transdermal drug delivery.', 'router_source_backend': 'missing', 'router_source_ref': '', 'router_source_diagnostics': []}"
paper_0ea81ef2fdf2,10.1002/jps.24052,Numerical modelling of transdermal delivery from matrix systems: parametric study and experimental validation with silicone matrices.,unresolved,0.0,unknown,unknown,[],missing_structured_and_pdf_router_source,"{'title': 'Numerical modelling of transdermal delivery from matrix systems: parametric study and experimental validation with silicone matrices.', 'router_source_backend': 'missing', 'router_source_ref': '', 'router_source_diagnostics': []}"
paper_18f9f1c31ac6,10.1002/jps.24556,Investigation of pH Influence on Skin Permeation Behavior of Weak Acids Using Nonsteroidal Anti-Inflammatory Drugs.,unresolved,0.0,unknown,unknown,[],missing_structured_and_pdf_router_source,"{'title': 'Investigation of pH Influence on Skin Permeation Behavior of Weak Acids Using Nonsteroidal Anti-Inflammatory Drugs.', 'router_source_backend': 'missing', 'router_source_ref': '', 'router_source_diagnostics': []}"
paper_561abc239285,10.1002/jps.2600841208,Transdermal delivery of drugs with differing lipophilicities using azone analogs as dermal penetration enhancers.,unresolved,0.0,unknown,unknown,[],missing_structured_and_pdf_router_source,"{'title': 'Transdermal delivery of drugs with differing lipophilicities using azone analogs as dermal penetration enhancers.', 'router_source_backend': 'missing', 'router_source_ref': '', 'router_source_diagnostics': []}"
paper_d264824515e7,10.1002/mabi.201900412,Stimuli Responsive Scaffolds Based on Carboxymethyl Starch and Poly(2-Dimethylaminoethyl Methacrylate) for Anti-Inflammatory Drug Delivery.,unresolved,0.0,unknown,unknown,[],missing_structured_and_pdf_router_source,"{'title': 'Stimuli Responsive Scaffolds Based on Carboxymethyl Starch and Poly(2-Dimethylaminoethyl Methacrylate) for Anti-Inflammatory Drug Delivery.', 'router_source_backend': 'missing', 'router_source_ref': '', 'router_source_diagnostics': []}"
paper_f259de4127b5,10.1002/mrc.1329,Multi-dimensional pulsed field gradient magic angle spinning NMR experiments on membranes.,unresolved,0.0,unknown,unknown,[],missing_structured_and_pdf_router_source,"{'title': 'Multi-dimensional pulsed field gradient magic angle spinning NMR experiments on membranes.', 'router_source_backend': 'missing', 'router_source_ref': '', 'router_source_diagnostics': []}"
paper_24932e7765c5,10.1002/open.202400206,New Ibuprofen Cystamine Salts With Improved Solubility and Anti-Inflammatory Effect.,unresolved,0.2,unknown,unknown,"[{'field_name': 'device', 'modality': 'text', 'locator': 'unknown', 'page': None, 'bbox': None, 'snippet': 'unknown', 'source_ref': '10.1002/open.202400206', 'confidence': 0.7}, {'field_name': 'endpoint', 'modality': 'metadata', 'locator': 'unknown', 'page': None, 'bbox': None, 'snippet': 'unknown', 'source_ref': '10.1002/open.202400206', 'confidence': 0.8}, {'field_name': 'formulation', 'modality': 'metadata', 'locator': 'unknown', 'page': None, 'bbox': None, 'snippet': 'unknown', 'source_ref': '10.1002/open.202400206', 'confidence': 0.7}]",Not enough information to determine specifics from the provided text.,"{'paper_type': 'uncertain', 'mentions_ibuprofen': 'yes', 'mentions_diffusion_cell': 'no', 'franz_confirmed': 'no', 'where_diffusion_cell': 'unknown', 'where_franz': 'unknown', 'study_type': 'uncertain', 'barrier_category': 'uncertain', 'barrier_name_raw': 'unknown', 'endpoint_found': 'uncertain', 'endpoint_time_found': 'uncertain', 'where_endpoint': 'unknown', 'endpoint_carrier': 'unknown', 'endpoint_carrier_snippet': 'unknown', 'formulation_carrier': 'unknown', 'formulation_carrier_snippet': 'unknown', 'endpoint_likely_in_supp': 'uncertain', 'formulation_table_missing': 'uncertain', 'notes': 'Not enough information to determine specifics from the provided text.', 'router_source_backend': 'pdf_local', 'router_source_ref': 'papers\\pdf\\10.1002_open.202400206__efc74ebbd7.pdf', 'router_source_diagnostics': ['blocked:html_local:captcha', 'blocked:html_remote:captcha'], 'router_heuristic_signals': {'table_hits': 0, 'figure_hits': 0, 'endpoint_hits': 0, 'formulation_hits': 0}}"
paper_18833a391396,10.1002/open.202500038,Ibuprofen-Functionalized Alkyl α-hydroxy Methacrylate-Based Polymers.,unresolved,0.2,unknown,unknown,"[{'field_name': 'device', 'modality': 'text', 'locator': 'unknown', 'page': None, 'bbox': None, 'snippet': 'unknown', 'source_ref': '10.1002/open.202500038', 'confidence': 0.7}, {'field_name': 'endpoint', 'modality': 'metadata', 'locator': 'unknown', 'page': None, 'bbox': None, 'snippet': 'unknown', 'source_ref': '10.1002/open.202500038', 'confidence': 0.8}, {'field_name': 'formulation', 'modality': 'metadata', 'locator': 'unknown', 'page': None, 'bbox': None, 'snippet': 'unknown', 'source_ref': '10.1002/open.202500038', 'confidence': 0.7}]",The document does not contain extractable evidence regarding diffusion cells or endpoint details.,"{'paper_type': 'uncertain', 'mentions_ibuprofen': 'yes', 'mentions_diffusion_cell': 'no', 'franz_confirmed': 'no', 'where_diffusion_cell': 'unknown', 'where_franz': 'unknown', 'study_type': 'uncertain', 'barrier_category': 'uncertain', 'barrier_name_raw': 'unknown', 'endpoint_found': 'uncertain', 'endpoint_time_found': 'uncertain', 'where_endpoint': 'unknown', 'endpoint_carrier': 'unknown', 'endpoint_carrier_snippet': 'unknown', 'formulation_carrier': 'unknown', 'formulation_carrier_snippet': 'unknown', 'endpoint_likely_in_supp': 'uncertain', 'formulation_table_missing': 'uncertain', 'notes': 'The document does not contain extractable evidence regarding diffusion cells or endpoint details.', 'router_source_backend': 'pdf_local', 'router_source_ref': 'papers\\pdf\\10.1002_open.202500038__ca478fccf0.pdf', 'router_source_diagnostics': ['blocked:html_local:captcha', 'blocked:html_remote:captcha'], 'router_heuristic_signals': {'table_hits': 0, 'figure_hits': 0, 'endpoint_hits': 0, 'formulation_hits': 0}}"
paper_1f3c544b574c,10.1007/978-1-4939-0363-4_7,Microneedle-iontophoresis combinations for enhanced transdermal drug delivery.,unresolved,0.0,unknown,unknown,[],,"{'paper_type': 'review', 'mentions_ibuprofen': 'no', 'mentions_diffusion_cell': 'no', 'franz_confirmed': 'no', 'where_diffusion_cell': '', 'where_franz': '', 'study_type': 'uncertain', 'barrier_category': 'uncertain', 'barrier_name_raw': '', 'endpoint_found': 'no', 'endpoint_time_found': 'no', 'where_endpoint': '', 'endpoint_carrier': 'unknown', 'endpoint_carrier_snippet': '', 'formulation_carrier': 'unknown', 'formulation_carrier_snippet': '', 'endpoint_likely_in_supp': 'no', 'formulation_table_missing': 'uncertain', 'notes': '', 'router_source_backend': 'pdf_local', 'router_source_ref': 'papers\\pdf\\10.1007_978-1-4939-0363-4_7__6fa5f5aae3.pdf', 'router_source_diagnostics': [], 'router_heuristic_signals': {'table_hits': 1, 'figure_hits': 0, 'endpoint_hits': 0, 'formulation_hits': 2}}"
paper_921c326a6663,10.1007/s000110300009,CD40 ligation triggers COX-2 expression in endothelial cells: evidence that CD40-mediated IL-6 synthesis is COX-2-dependent.,unresolved,0.0,unknown,unknown,[],missing_structured_and_pdf_router_source,"{'title': 'CD40 ligation triggers COX-2 expression in endothelial cells: evidence that CD40-mediated IL-6 synthesis is COX-2-dependent.', 'router_source_backend': 'missing', 'router_source_ref': '', 'router_source_diagnostics': []}"
paper_583d7d25201d,10.1007/s00232-002-1032-6,Effect of ibuprofen and rofecoxib transport parameters in the frog corneal epithelium.,unresolved,0.0,unknown,unknown,[],missing_structured_and_pdf_router_source,"{'title': 'Effect of ibuprofen and rofecoxib transport parameters in the frog corneal epithelium.', 'router_source_backend': 'missing', 'router_source_ref': '', 'router_source_diagnostics': []}"
paper_314ad560b37c,10.1007/s00253-023-12677-z,Analyzing microbial communities and their biodegradation of multiple pharmaceuticals in membrane bioreactors.,figure,0.81,figure,narrative,"[{'field_name': 'device', 'modality': 'text', 'locator': 'unknown', 'page': None, 'bbox': None, 'snippet': 'unknown', 'source_ref': '10.1007/s00253-023-12677-z', 'confidence': 0.7}, {'field_name': 'endpoint', 'modality': 'figure', 'locator': 'Results section', 'page': None, 'bbox': None, 'snippet': 'Fig. 2 Efficiency of microbial communities to remove pharmaceuticals in MBR1 and MBR2 from week 7 to week 10 of cultivation.', 'source_ref': '10.1007/s00253-023-12677-z', 'confidence': 0.8}, {'field_name': 'formulation', 'modality': 'text', 'locator': 'narrative', 'page': None, 'bbox': None, 'snippet': 'The pharmaceuticals used in this study were ibuprofen, diclofenac, enalapril, caffeine, atenolol and paracetamol and were all dissolved in the influent of MBR1 and MBR2.', 'source_ref': '10.1007/s00253-023-12677-z', 'confidence': 0.7}]",Study investigates the biodegradation of pharmaceuticals (including ibuprofen) using microbial communities in MBRs.,"{'paper_type': 'primary_experiment', 'mentions_ibuprofen': 'yes', 'mentions_diffusion_cell': 'no', 'franz_confirmed': 'no', 'where_diffusion_cell': 'unknown', 'where_franz': 'unknown', 'study_type': 'IVPT', 'barrier_category': 'uncertain', 'barrier_name_raw': 'Membrane Bioreactors (MBRs)', 'endpoint_found': 'yes', 'endpoint_time_found': 'yes', 'where_endpoint': 'Results section', 'endpoint_carrier': 'figure', 'endpoint_carrier_snippet': 'Fig. 2 Efficiency of microbial communities to remove pharmaceuticals in MBR1 and MBR2 from week 7 to week 10 of cultivation.', 'formulation_carrier': 'narrative', 'formulation_carrier_snippet': 'The pharmaceuticals used in this study were ibuprofen, diclofenac, enalapril, caffeine, atenolol and paracetamol and were all dissolved in the influent of MBR1 and MBR2.', 'endpoint_likely_in_supp': 'no', 'formulation_table_missing': 'no', 'notes': 'Study investigates the biodegradation of pharmaceuticals (including ibuprofen) using microbial communities in MBRs.', 'router_source_backend': 'pdf_local', 'router_source_ref': 'papers\\pdf\\10.1007_s00253-023-12677-z__1200500844.pdf', 'router_source_diagnostics': ['blocked:html_local:captcha', 'blocked:html_remote:captcha'], 'router_heuristic_signals': {}}"
paper_63ae0f53cf40,10.1007/s00431-021-03930-6,Pediatric procedural sedation and analgesia in the emergency department: surveying the current European practice.,unresolved,0.0,unknown,unknown,[],Content from the provided document is insufficient for detailed extraction.,"{'paper_type': 'uncertain', 'mentions_ibuprofen': 'no', 'mentions_diffusion_cell': 'no', 'franz_confirmed': 'no', 'where_diffusion_cell': '', 'where_franz': '', 'study_type': 'uncertain', 'barrier_category': 'uncertain', 'barrier_name_raw': '', 'endpoint_found': 'no', 'endpoint_time_found': 'no', 'where_endpoint': '', 'endpoint_carrier': 'unknown', 'endpoint_carrier_snippet': '', 'formulation_carrier': 'unknown', 'formulation_carrier_snippet': '', 'endpoint_likely_in_supp': 'no', 'formulation_table_missing': 'uncertain', 'notes': 'Content from the provided document is insufficient for detailed extraction.', 'router_source_backend': 'pdf_local', 'router_source_ref': 'papers\\pdf\\10.1007_s00431-021-03930-6__f741d12388.pdf', 'router_source_diagnostics': ['blocked:html_local:captcha', 'blocked:html_remote:captcha'], 'router_heuristic_signals': {'table_hits': 0, 'figure_hits': 0, 'endpoint_hits': 0, 'formulation_hits': 0}}"
paper_00351acfcbb7,10.1007/s00586-003-0641-9,Acute phase response in patients undergoing lumbar spinal surgery: modulation by perioperative treatment with naproxen and famotidine.,unresolved,0.2,unknown,unknown,"[{'field_name': 'device', 'modality': 'text', 'locator': 'unknown', 'page': None, 'bbox': None, 'snippet': 'unknown', 'source_ref': '10.1007/s00586-003-0641-9', 'confidence': 0.7}, {'field_name': 'endpoint', 'modality': 'metadata', 'locator': 'unknown', 'page': None, 'bbox': None, 'snippet': 'unknown', 'source_ref': '10.1007/s00586-003-0641-9', 'confidence': 0.8}, {'field_name': 'formulation', 'modality': 'metadata', 'locator': 'unknown', 'page': None, 'bbox': None, 'snippet': 'unknown', 'source_ref': '10.1007/s00586-003-0641-9', 'confidence': 0.7}]","The paper discusses lumbar spinal surgery and the effects of naproxen and famotidine, but does not provide relevant information regarding ibuprofen formulations or diffusion cells.","{'paper_type': 'other', 'mentions_ibuprofen': 'no', 'mentions_diffusion_cell': 'no', 'franz_confirmed': 'no', 'where_diffusion_cell': 'unknown', 'where_franz': 'unknown', 'study_type': 'uncertain', 'barrier_category': 'uncertain', 'barrier_name_raw': 'unknown', 'endpoint_found': 'no', 'endpoint_time_found': 'no', 'where_endpoint': 'unknown', 'endpoint_carrier': 'unknown', 'endpoint_carrier_snippet': 'unknown', 'formulation_carrier': 'unknown', 'formulation_carrier_snippet': 'unknown', 'endpoint_likely_in_supp': 'no', 'formulation_table_missing': 'no', 'notes': 'The paper discusses lumbar spinal surgery and the effects of naproxen and famotidine, but does not provide relevant information regarding ibuprofen formulations or diffusion cells.', 'router_source_backend': 'pdf_local', 'router_source_ref': 'papers\\pdf\\10.1007_s00586-003-0641-9__d7aa1315c4.pdf', 'router_source_diagnostics': ['blocked:html_local:captcha', 'blocked:html_remote:captcha'], 'router_heuristic_signals': {'table_hits': 0, 'figure_hits': 0, 'endpoint_hits': 0, 'formulation_hits': 0}}"
paper_82ba09a8c845,10.1007/s00726-015-2088-9,The anti-inflammatory action of the analgesic kyotorphin neuropeptide derivatives: insights of a lipid-mediated mechanism.,unresolved,0.0,unknown,unknown,[],missing_structured_and_pdf_router_source,"{'title': 'The anti-inflammatory action of the analgesic kyotorphin neuropeptide derivatives: insights of a lipid-mediated mechanism.', 'router_source_backend': 'missing', 'router_source_ref': '', 'router_source_diagnostics': []}"
paper_7ab888f4b489,10.1007/s10067-018-4097-z,Evaluation of the effect of polyphenol of escin compared with ibuprofen and dexamethasone in synoviocyte model for osteoarthritis: an in vitro study.,unresolved,0.0,unknown,unknown,[],missing_structured_and_pdf_router_source,"{'title': 'Evaluation of the effect of polyphenol of escin compared with ibuprofen and dexamethasone in synoviocyte model for osteoarthritis: an in vitro study.', 'router_source_backend': 'missing', 'router_source_ref': '', 'router_source_diagnostics': []}"
paper_d23edf2223e3,10.1007/s10787-020-00745-z,"A narrative review of the potential pharmacological influence and safety of ibuprofen on coronavirus disease 19 (COVID-19), ACE2, and the immune system: a dichotomy of expectation and reality.",unresolved,0.2,unknown,unknown,"[{'field_name': 'device', 'modality': 'text', 'locator': 'unknown', 'page': None, 'bbox': None, 'snippet': 'unknown', 'source_ref': '10.1007/s10787-020-00745-z', 'confidence': 0.7}, {'field_name': 'endpoint', 'modality': 'metadata', 'locator': 'unknown', 'page': None, 'bbox': None, 'snippet': 'unknown', 'source_ref': '10.1007/s10787-020-00745-z', 'confidence': 0.8}, {'field_name': 'formulation', 'modality': 'metadata', 'locator': 'unknown', 'page': None, 'bbox': None, 'snippet': 'unknown', 'source_ref': '10.1007/s10787-020-00745-z', 'confidence': 0.7}]","The document discusses ibuprofen in the context of COVID-19, including its pharmacological actions and safety considerations. No extractable quantitative or experimental data is provided.","{'paper_type': 'review', 'mentions_ibuprofen': 'yes', 'mentions_diffusion_cell': 'no', 'franz_confirmed': 'no', 'where_diffusion_cell': 'unknown', 'where_franz': 'unknown', 'study_type': 'uncertain', 'barrier_category': 'uncertain', 'barrier_name_raw': 'unknown', 'endpoint_found': 'no', 'endpoint_time_found': 'no', 'where_endpoint': 'unknown', 'endpoint_carrier': 'unknown', 'endpoint_carrier_snippet': 'unknown', 'formulation_carrier': 'unknown', 'formulation_carrier_snippet': 'unknown', 'endpoint_likely_in_supp': 'no', 'formulation_table_missing': 'yes', 'notes': 'The document discusses ibuprofen in the context of COVID-19, including its pharmacological actions and safety considerations. No extractable quantitative or experimental data is provided.', 'router_source_backend': 'pdf_local', 'router_source_ref': 'papers\\pdf\\10.1007_s10787-020-00745-z__e43870ef03.pdf', 'router_source_diagnostics': ['blocked:html_local:captcha', 'blocked:html_remote:captcha'], 'router_heuristic_signals': {'table_hits': 1, 'figure_hits': 1, 'endpoint_hits': 1, 'formulation_hits': 1}}"
