paper_id,doi,title,route,route_confidence,endpoint_carrier,formulation_carrier,anchor_evidence,notes,raw_labels
paper_46aa27000d85,10.1002/cpdd.297,Analgesic Efficacy of a New Immediate-Release/Extended-Release Formulation of Ibuprofen: Results From Single- and Multiple-Dose Postsurgical Dental Pain Studies.,unresolved,0.2,unknown,unknown,"[{'field_name': 'device', 'modality': 'text', 'locator': 'uncertain', 'page': None, 'bbox': None, 'snippet': 'uncertain', 'source_ref': '10.1002/cpdd.297', 'confidence': 0.7}, {'field_name': 'endpoint', 'modality': 'metadata', 'locator': 'uncertain', 'page': None, 'bbox': None, 'snippet': 'unknown', 'source_ref': '10.1002/cpdd.297', 'confidence': 0.8}, {'field_name': 'formulation', 'modality': 'metadata', 'locator': 'unknown', 'page': None, 'bbox': None, 'snippet': 'unknown', 'source_ref': '10.1002/cpdd.297', 'confidence': 0.7}]",The document provided does not offer specific information regarding diffusion cells or endpoint details.,"{'paper_type': 'other', 'mentions_ibuprofen': 'yes', 'mentions_diffusion_cell': 'no', 'franz_confirmed': 'no', 'where_diffusion_cell': 'uncertain', 'where_franz': 'uncertain', 'study_type': 'uncertain', 'barrier_category': 'uncertain', 'barrier_name_raw': 'uncertain', 'endpoint_found': 'no', 'endpoint_time_found': 'no', 'where_endpoint': 'uncertain', 'endpoint_carrier': 'unknown', 'endpoint_carrier_snippet': 'unknown', 'formulation_carrier': 'unknown', 'formulation_carrier_snippet': 'unknown', 'endpoint_likely_in_supp': 'no', 'formulation_table_missing': 'uncertain', 'notes': 'The document provided does not offer specific information regarding diffusion cells or endpoint details.', 'router_source_backend': 'pdf_local', 'router_source_ref': 'papers\\pdf\\10.1002_cpdd.297__8614015a51.pdf', 'router_source_diagnostics': ['blocked:html_remote:captcha'], 'router_heuristic_signals': {'table_hits': 0, 'figure_hits': 0, 'endpoint_hits': 0, 'formulation_hits': 0}}"
paper_89ec992d2cac,10.1002/etc.4302,Effects of skin region and relative lipophilicity on percutaneous absorption in the toad Rhinella marina.,table,0.69,table_text,unknown,"[{'field_name': 'device', 'modality': 'text', 'locator': 'uncertain', 'page': None, 'bbox': None, 'snippet': 'uncertain', 'source_ref': '10.1002/etc.4302', 'confidence': 0.7}, {'field_name': 'endpoint', 'modality': 'table', 'locator': 'section 3.4', 'page': None, 'bbox': None, 'snippet': 'Table 2 presents the absorption data for the different skin regions.', 'source_ref': '10.1002/etc.4302', 'confidence': 0.8}]",Focused on percutaneous absorption relevant to dermal formulations.,"{'paper_type': 'primary_experiment', 'mentions_ibuprofen': 'no', 'mentions_diffusion_cell': 'no', 'franz_confirmed': 'no', 'where_diffusion_cell': 'uncertain', 'where_franz': 'uncertain', 'study_type': 'IVPT', 'barrier_category': 'skin', 'barrier_name_raw': 'toad skin', 'endpoint_found': 'yes', 'endpoint_time_found': 'no', 'where_endpoint': 'section 3.4', 'endpoint_carrier': 'table_text', 'endpoint_carrier_snippet': 'Table 2 presents the absorption data for the different skin regions.', 'formulation_carrier': 'unknown', 'formulation_carrier_snippet': '', 'endpoint_likely_in_supp': 'no', 'formulation_table_missing': 'yes', 'notes': 'Focused on percutaneous absorption relevant to dermal formulations.', 'router_source_backend': 'pdf_local', 'router_source_ref': 'papers\\pdf\\10.1002_etc.4302__6928b548af.pdf', 'router_source_diagnostics': [], 'router_heuristic_signals': {}}"
paper_79890f9d9026,10.1002/jbm.a.34095,Polyaspartamide-polylactide electrospun scaffolds for potential topical release of Ibuprofen.,unresolved,0.0,unknown,unknown,[],missing_structured_and_pdf_router_source,"{'title': 'Polyaspartamide-polylactide electrospun scaffolds for potential topical release of Ibuprofen.', 'router_source_backend': 'missing', 'router_source_ref': '', 'router_source_diagnostics': []}"
paper_df3972501fd6,10.1002/jbm.a.34292,Modeling of drug release from biodegradable triple-layered microparticles.,unresolved,0.0,unknown,unknown,[],missing_structured_and_pdf_router_source,"{'title': 'Modeling of drug release from biodegradable triple-layered microparticles.', 'router_source_backend': 'missing', 'router_source_ref': '', 'router_source_diagnostics': []}"
paper_1e2fb1658151,10.1002/jmr.3089,"Synthesis, molecular dynamics simulation, and evaluation of biological activity of novel flurbiprofen and ibuprofen-like compounds.",unresolved,0.0,unknown,unknown,[],missing_structured_and_pdf_router_source,"{'title': 'Synthesis, molecular dynamics simulation, and evaluation of biological activity of novel flurbiprofen and ibuprofen-like compounds.', 'router_source_backend': 'missing', 'router_source_ref': '', 'router_source_diagnostics': []}"
paper_78ec4fb95c70,10.1002/jps.20623,Penetration of crystalline powder particles into excised human skin membranes and model gels from a supersonic powder injector.,unresolved,0.0,unknown,unknown,[],missing_structured_and_pdf_router_source,"{'title': 'Penetration of crystalline powder particles into excised human skin membranes and model gels from a supersonic powder injector.', 'router_source_backend': 'missing', 'router_source_ref': '', 'router_source_diagnostics': []}"
paper_e23ccfcf23e7,10.1002/jps.23548,"Influence of physicochemical properties on the in vitro skin permeation of the enantiomers, racemate, and eutectics of ibuprofen for enhanced transdermal drug delivery.",unresolved,0.0,unknown,unknown,[],missing_structured_and_pdf_router_source,"{'title': 'Influence of physicochemical properties on the in vitro skin permeation of the enantiomers, racemate, and eutectics of ibuprofen for enhanced transdermal drug delivery.', 'router_source_backend': 'missing', 'router_source_ref': '', 'router_source_diagnostics': []}"
paper_0ea81ef2fdf2,10.1002/jps.24052,Numerical modelling of transdermal delivery from matrix systems: parametric study and experimental validation with silicone matrices.,unresolved,0.0,unknown,unknown,[],missing_structured_and_pdf_router_source,"{'title': 'Numerical modelling of transdermal delivery from matrix systems: parametric study and experimental validation with silicone matrices.', 'router_source_backend': 'missing', 'router_source_ref': '', 'router_source_diagnostics': []}"
paper_18f9f1c31ac6,10.1002/jps.24556,Investigation of pH Influence on Skin Permeation Behavior of Weak Acids Using Nonsteroidal Anti-Inflammatory Drugs.,unresolved,0.0,unknown,unknown,[],missing_structured_and_pdf_router_source,"{'title': 'Investigation of pH Influence on Skin Permeation Behavior of Weak Acids Using Nonsteroidal Anti-Inflammatory Drugs.', 'router_source_backend': 'missing', 'router_source_ref': '', 'router_source_diagnostics': []}"
paper_561abc239285,10.1002/jps.2600841208,Transdermal delivery of drugs with differing lipophilicities using azone analogs as dermal penetration enhancers.,unresolved,0.0,unknown,unknown,[],missing_structured_and_pdf_router_source,"{'title': 'Transdermal delivery of drugs with differing lipophilicities using azone analogs as dermal penetration enhancers.', 'router_source_backend': 'missing', 'router_source_ref': '', 'router_source_diagnostics': []}"
paper_d264824515e7,10.1002/mabi.201900412,Stimuli Responsive Scaffolds Based on Carboxymethyl Starch and Poly(2-Dimethylaminoethyl Methacrylate) for Anti-Inflammatory Drug Delivery.,unresolved,0.0,unknown,unknown,[],missing_structured_and_pdf_router_source,"{'title': 'Stimuli Responsive Scaffolds Based on Carboxymethyl Starch and Poly(2-Dimethylaminoethyl Methacrylate) for Anti-Inflammatory Drug Delivery.', 'router_source_backend': 'missing', 'router_source_ref': '', 'router_source_diagnostics': []}"
paper_f259de4127b5,10.1002/mrc.1329,Multi-dimensional pulsed field gradient magic angle spinning NMR experiments on membranes.,unresolved,0.0,unknown,unknown,[],missing_structured_and_pdf_router_source,"{'title': 'Multi-dimensional pulsed field gradient magic angle spinning NMR experiments on membranes.', 'router_source_backend': 'missing', 'router_source_ref': '', 'router_source_diagnostics': []}"
paper_24932e7765c5,10.1002/open.202400206,New Ibuprofen Cystamine Salts With Improved Solubility and Anti-Inflammatory Effect.,unresolved,0.2,unknown,unknown,"[{'field_name': 'device', 'modality': 'text', 'locator': 'unknown', 'page': None, 'bbox': None, 'snippet': 'unknown', 'source_ref': '10.1002/open.202400206', 'confidence': 0.7}, {'field_name': 'endpoint', 'modality': 'metadata', 'locator': 'unknown', 'page': None, 'bbox': None, 'snippet': 'unknown', 'source_ref': '10.1002/open.202400206', 'confidence': 0.8}, {'field_name': 'formulation', 'modality': 'metadata', 'locator': 'unknown', 'page': None, 'bbox': None, 'snippet': 'unknown', 'source_ref': '10.1002/open.202400206', 'confidence': 0.7}]",Unable to extract evidence due to unavailability of detailed text and tables.,"{'paper_type': 'uncertain', 'mentions_ibuprofen': 'yes', 'mentions_diffusion_cell': 'no', 'franz_confirmed': 'no', 'where_diffusion_cell': 'unknown', 'where_franz': 'unknown', 'study_type': 'uncertain', 'barrier_category': 'uncertain', 'barrier_name_raw': 'unknown', 'endpoint_found': 'uncertain', 'endpoint_time_found': 'uncertain', 'where_endpoint': 'unknown', 'endpoint_carrier': 'unknown', 'endpoint_carrier_snippet': 'unknown', 'formulation_carrier': 'unknown', 'formulation_carrier_snippet': 'unknown', 'endpoint_likely_in_supp': 'uncertain', 'formulation_table_missing': 'uncertain', 'notes': 'Unable to extract evidence due to unavailability of detailed text and tables.', 'router_source_backend': 'pdf_local', 'router_source_ref': 'papers\\pdf\\10.1002_open.202400206__efc74ebbd7.pdf', 'router_source_diagnostics': ['blocked:html_remote:captcha'], 'router_heuristic_signals': {'table_hits': 0, 'figure_hits': 0, 'endpoint_hits': 0, 'formulation_hits': 0}}"
paper_18833a391396,10.1002/open.202500038,Ibuprofen-Functionalized Alkyl α-hydroxy Methacrylate-Based Polymers.,unresolved,0.0,unknown,unknown,[],Document does not provide clear evidence regarding specific endpoints or study types.,"{'paper_type': 'other', 'mentions_ibuprofen': 'yes', 'mentions_diffusion_cell': 'no', 'franz_confirmed': 'no', 'where_diffusion_cell': '', 'where_franz': '', 'study_type': 'uncertain', 'barrier_category': 'uncertain', 'barrier_name_raw': '', 'endpoint_found': 'no', 'endpoint_time_found': 'no', 'where_endpoint': '', 'endpoint_carrier': 'unknown', 'endpoint_carrier_snippet': '', 'formulation_carrier': 'unknown', 'formulation_carrier_snippet': '', 'endpoint_likely_in_supp': 'no', 'formulation_table_missing': 'uncertain', 'notes': 'Document does not provide clear evidence regarding specific endpoints or study types.', 'router_source_backend': 'pdf_local', 'router_source_ref': 'papers\\pdf\\10.1002_open.202500038__ca478fccf0.pdf', 'router_source_diagnostics': ['blocked:html_remote:captcha'], 'router_heuristic_signals': {'table_hits': 0, 'figure_hits': 0, 'endpoint_hits': 0, 'formulation_hits': 0}}"
paper_0c17fa562b4d,10.1002/ptr.5080,Suppression of lipopolysaccharide-stimulated cytokine/chemokine production in skin cells by sandalwood oils and purified α-santalol and β-santalol.,unresolved,0.0,unknown,unknown,[],missing_structured_and_pdf_router_source,"{'title': 'Suppression of lipopolysaccharide-stimulated cytokine/chemokine production in skin cells by sandalwood oils and purified α-santalol and β-santalol.', 'router_source_backend': 'missing', 'router_source_ref': '', 'router_source_diagnostics': []}"
paper_1f3c544b574c,10.1007/978-1-4939-0363-4_7,Microneedle-iontophoresis combinations for enhanced transdermal drug delivery.,unresolved,0.2,unknown,unknown,"[{'field_name': 'device', 'modality': 'text', 'locator': 'uncertain', 'page': None, 'bbox': None, 'snippet': 'uncertain', 'source_ref': '10.1007/978-1-4939-0363-4_7', 'confidence': 0.7}, {'field_name': 'endpoint', 'modality': 'metadata', 'locator': 'uncertain', 'page': None, 'bbox': None, 'snippet': 'unknown', 'source_ref': '10.1007/978-1-4939-0363-4_7', 'confidence': 0.8}, {'field_name': 'formulation', 'modality': 'metadata', 'locator': 'unknown', 'page': None, 'bbox': None, 'snippet': 'unknown', 'source_ref': '10.1007/978-1-4939-0363-4_7', 'confidence': 0.7}]",No explicit mention of ibuprofen or specific diffusion methods; more details required.,"{'paper_type': 'primary_experiment', 'mentions_ibuprofen': 'no', 'mentions_diffusion_cell': 'no', 'franz_confirmed': 'no', 'where_diffusion_cell': 'uncertain', 'where_franz': 'uncertain', 'study_type': 'uncertain', 'barrier_category': 'uncertain', 'barrier_name_raw': 'uncertain', 'endpoint_found': 'no', 'endpoint_time_found': 'no', 'where_endpoint': 'uncertain', 'endpoint_carrier': 'unknown', 'endpoint_carrier_snippet': 'unknown', 'formulation_carrier': 'unknown', 'formulation_carrier_snippet': 'unknown', 'endpoint_likely_in_supp': 'uncertain', 'formulation_table_missing': 'no', 'notes': 'No explicit mention of ibuprofen or specific diffusion methods; more details required.', 'router_source_backend': 'pdf_local', 'router_source_ref': 'papers\\pdf\\10.1007_978-1-4939-0363-4_7__6fa5f5aae3.pdf', 'router_source_diagnostics': [], 'router_heuristic_signals': {'table_hits': 1, 'figure_hits': 0, 'endpoint_hits': 0, 'formulation_hits': 2}}"
paper_4f6784152ea5,10.1007/bf00687209,Cerebromicrovascular endothelial permeability. In-vitro studies.,unresolved,0.0,unknown,unknown,[],missing_structured_and_pdf_router_source,"{'title': 'Cerebromicrovascular endothelial permeability. In-vitro studies.', 'router_source_backend': 'missing', 'router_source_ref': '', 'router_source_diagnostics': []}"
paper_2e81c7f1dcab,10.1007/bf00914030,"Steroids decrease granulocyte membrane fluidity, while phorbol ester increases membrane fluidity. Studies using electron paramagnetic resonance.",unresolved,0.0,unknown,unknown,[],missing_structured_and_pdf_router_source,"{'title': 'Steroids decrease granulocyte membrane fluidity, while phorbol ester increases membrane fluidity. Studies using electron paramagnetic resonance.', 'router_source_backend': 'missing', 'router_source_ref': '', 'router_source_diagnostics': []}"
paper_060f35e16796,10.1007/bf01986409,"Groups I, II and III extracellular phospholipases A2: selective inhibition of group II enzymes by indomethacin but not other NSAIDs.",unresolved,0.0,unknown,unknown,[],missing_structured_and_pdf_router_source,"{'title': 'Groups I, II and III extracellular phospholipases A2: selective inhibition of group II enzymes by indomethacin but not other NSAIDs.', 'router_source_backend': 'missing', 'router_source_ref': '', 'router_source_diagnostics': []}"
paper_f2544d473fc0,10.1007/bf02912445,Benzydamine inhibits the release of tumor necrosis factor-alpha and monocyte chemotactic protein-1 by Candida albicans-stimulated human peripheral blood cells.,unresolved,0.0,unknown,unknown,[],missing_structured_and_pdf_router_source,"{'title': 'Benzydamine inhibits the release of tumor necrosis factor-alpha and monocyte chemotactic protein-1 by Candida albicans-stimulated human peripheral blood cells.', 'router_source_backend': 'missing', 'router_source_ref': '', 'router_source_diagnostics': []}"
paper_fbb92ac818a0,10.1007/s000110050474,"The analgesic NSAID lornoxicam inhibits cyclooxygenase (COX)-1/-2, inducible nitric oxide synthase (iNOS), and the formation of interleukin (IL)-6 in vitro.",unresolved,0.0,unknown,unknown,[],missing_structured_and_pdf_router_source,"{'title': 'The analgesic NSAID lornoxicam inhibits cyclooxygenase (COX)-1/-2, inducible nitric oxide synthase (iNOS), and the formation of interleukin (IL)-6 in vitro.', 'router_source_backend': 'missing', 'router_source_ref': '', 'router_source_diagnostics': []}"
paper_921c326a6663,10.1007/s000110300009,CD40 ligation triggers COX-2 expression in endothelial cells: evidence that CD40-mediated IL-6 synthesis is COX-2-dependent.,unresolved,0.0,unknown,unknown,[],missing_structured_and_pdf_router_source,"{'title': 'CD40 ligation triggers COX-2 expression in endothelial cells: evidence that CD40-mediated IL-6 synthesis is COX-2-dependent.', 'router_source_backend': 'missing', 'router_source_ref': '', 'router_source_diagnostics': []}"
paper_bd923af22ffb,10.1007/s002100100434,Human umbilical vein: involvement of cyclooxygenase-2 pathway in bradykinin B1 receptor-sensitized responses.,unresolved,0.0,unknown,unknown,[],missing_structured_and_pdf_router_source,"{'title': 'Human umbilical vein: involvement of cyclooxygenase-2 pathway in bradykinin B1 receptor-sensitized responses.', 'router_source_backend': 'missing', 'router_source_ref': '', 'router_source_diagnostics': []}"
paper_4afdb849a51d,10.1007/s00216-005-3296-z,Ultrafiltration behavior of selected pharmaceuticals on natural and synthetic membranes in the presence of humic-rich hydrocolloids.,unresolved,0.0,unknown,unknown,[],missing_structured_and_pdf_router_source,"{'title': 'Ultrafiltration behavior of selected pharmaceuticals on natural and synthetic membranes in the presence of humic-rich hydrocolloids.', 'router_source_backend': 'missing', 'router_source_ref': '', 'router_source_diagnostics': []}"
paper_9e71019773b2,10.1007/s00216-006-0883-6,Analysis of pharmaceuticals in wastewater and removal using a membrane bioreactor.,unresolved,0.2,unknown,unknown,"[{'field_name': 'device', 'modality': 'text', 'locator': 'unknown', 'page': None, 'bbox': None, 'snippet': 'unknown', 'source_ref': '10.1007/s00216-006-0883-6', 'confidence': 0.7}, {'field_name': 'endpoint', 'modality': 'metadata', 'locator': 'unknown', 'page': None, 'bbox': None, 'snippet': 'unknown', 'source_ref': '10.1007/s00216-006-0883-6', 'confidence': 0.8}, {'field_name': 'formulation', 'modality': 'metadata', 'locator': 'unknown', 'page': None, 'bbox': None, 'snippet': 'unknown', 'source_ref': '10.1007/s00216-006-0883-6', 'confidence': 0.7}]","The document primarily discusses pharmaceuticals in wastewater and their removal, which may not be directly applicable to the extraction of ibuprofen formulations.","{'paper_type': 'uncertain', 'mentions_ibuprofen': 'no', 'mentions_diffusion_cell': 'no', 'franz_confirmed': 'no', 'where_diffusion_cell': 'unknown', 'where_franz': 'unknown', 'study_type': 'uncertain', 'barrier_category': 'uncertain', 'barrier_name_raw': 'unknown', 'endpoint_found': 'no', 'endpoint_time_found': 'no', 'where_endpoint': 'unknown', 'endpoint_carrier': 'unknown', 'endpoint_carrier_snippet': 'unknown', 'formulation_carrier': 'unknown', 'formulation_carrier_snippet': 'unknown', 'endpoint_likely_in_supp': 'no', 'formulation_table_missing': 'uncertain', 'notes': 'The document primarily discusses pharmaceuticals in wastewater and their removal, which may not be directly applicable to the extraction of ibuprofen formulations.', 'router_source_backend': 'pdf_local', 'router_source_ref': 'papers\\pdf\\10.1007_s00216-006-0883-6__aa2e45ad70.pdf', 'router_source_diagnostics': ['blocked:html_remote:captcha'], 'router_heuristic_signals': {'table_hits': 0, 'figure_hits': 0, 'endpoint_hits': 0, 'formulation_hits': 0}}"
