record_id,paper_id,doi,route,route_confidence,extractor_confidence,mapping_confidence,study_type,device,barrier,formulation_label,api_name,api_concentration_value,api_concentration_unit,api_basis,api_concentration_raw,dosage_form,components_json,endpoint_field_name,endpoint_kind,endpoint_value,endpoint_unit,endpoint_time_value,endpoint_time_unit,endpoint_normalized_value,endpoint_normalized_unit,diffusion_area_cm2,receptor_volume_ml,duration_h,verification_status,scope_bucket,scope_tags_json,verification_support_rate,failure_reason,failure_reasons_json,evidence_count,patch_count,extractor_name,source_format,source_path,artifact_paths_json,provenance_json,evidence_json,patches_json,source_notes_json
record_b1cd114e3d65,paper_b451e1b601ac,10.1016/j.ejpb.2020.05.013,figure,0.81,1.0,,both,Franz diffusion cell,silicone membrane,Model topical formulation,Ibuprofen,5.0,w/w,Weight/Weight,5% w/w,Gel,[],amount,unknown,,N/A,12.0,hours,,,,,12.0,pending,unknown,[],,,[],1,0,table,pdf,papers\pdf\10.1016_j.ejpb.2020.05.013__180f2d6584.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1016_j.ejpb.2020.05.013__180f2d6584.pdf"", ""source_pages"": [5, 8, 9, 10, 11], ""route_label"": ""figure"", ""route_notes"": ""The study provides details about a novel diffusion cell specifically using ibuprofen gel."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 5"", ""page 8"", ""page 9"", ""page 10"", ""page 11""], ""table_id"": ""N/A"", ""row_source_pages"": [8, 10], ""row_source_locators"": [], ""score_debug"": {""page 5"": 1, ""page 8"": 1, ""page 9"": 1, ""page 10"": 1, ""page 11"": 1}}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""N/A"", ""page"": 8, ""bbox"": null, ""snippet"": ""A 5 % w/w ibuprofen gel formulation was used as the model topical formulation."", ""source_ref"": ""papers\\pdf\\10.1016_j.ejpb.2020.05.013__180f2d6584.pdf"", ""confidence"": 1.0}]",[],"[""The gel was analyzed using a 3D printed diffusion cell.""]"
record_e5a5cd848fa6,paper_7008480bdcae,10.1016/j.ijpharm.2016.03.043,figure,0.81,0.9,,both,Franz diffusion cell,"human skin, porcine skin, silicone membrane, PAMPA",IBUGEL™,Ibuprofen,5.0,% w/w,Active ingredient,5% w/w,Gel,"[{""name"": ""Industrial Methylated Spirits (IMS)"", ""concentration_value"": null, ""concentration_unit"": """", ""basis"": ""Penetration enhancer, solvent."", ""raw"": """", ""note"": ""Penetration enhancer*""}, {""name"": ""Polyethylene Glycol (PEG) 300"", ""concentration_value"": null, ""concentration_unit"": """", ""basis"": ""Solvent"", ""raw"": """", ""note"": ""Solvent‡""}, {""name"": ""Propylene Glycol (PG)"", ""concentration_value"": null, ""concentration_unit"": """", ""basis"": ""Solvent, penetration enhancer"", ""raw"": """", ""note"": ""Penetration enhancer, solvent†""}]",amount,unknown,,,6.0,h,,,,,6.0,pending,unknown,[],,,[],1,0,table,pdf,papers\pdf\10.1016_j.ijpharm.2016.03.043__d92e739f32.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1016_j.ijpharm.2016.03.043__d92e739f32.pdf"", ""source_pages"": [2, 4, 6, 11, 12], ""route_label"": ""figure"", ""route_notes"": ""The study provides a comprehensive comparison of ibuprofen permeation using various models, confirming the effectiveness of PAMPA and silicone membranes relative to human skin."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 2"", ""page 4"", ""page 6"", ""page 11"", ""page 12""], ""table_id"": ""Table 1"", ""row_source_pages"": [4], ""row_source_locators"": [""page 11""], ""score_debug"": {""page 2"": 1, ""page 4"": 1, ""page 6"": 1, ""page 11"": 1, ""page 12"": 1}}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table 1"", ""page"": 4, ""bbox"": null, ""snippet"": ""Both formulations contain industrial methylated spirit (IMS) or denatured alcohol. The gel contains PG whereas the spray does not."", ""source_ref"": ""papers\\pdf\\10.1016_j.ijpharm.2016.03.043__d92e739f32.pdf"", ""confidence"": 0.9}]",[],[]
record_2b009f46d9d5,paper_7008480bdcae,10.1016/j.ijpharm.2016.03.043,figure,0.81,0.9,,both,Franz diffusion cell,"human skin, porcine skin, silicone membrane, PAMPA",IBULEVE™ Speed Relief,Ibuprofen,5.0,% w/w,Active ingredient,5% w/w,Spray,"[{""name"": ""Industrial Methylated Spirits (IMS)"", ""concentration_value"": null, ""concentration_unit"": """", ""basis"": ""Penetration enhancer, solvent."", ""raw"": """", ""note"": ""Penetration enhancer*""}, {""name"": ""Polyethylene Glycol (PEG) 300"", ""concentration_value"": null, ""concentration_unit"": """", ""basis"": ""Solvent"", ""raw"": """", ""note"": ""Solvent‡""}, {""name"": ""Propylene Glycol (PG)"", ""concentration_value"": null, ""concentration_unit"": """", ""basis"": ""Solvent, penetration enhancer"", ""raw"": """", ""note"": ""Penetration enhancer, solvent†""}]",amount,unknown,,,6.0,h,,,,,6.0,pending,unknown,[],,,[],1,0,table,pdf,papers\pdf\10.1016_j.ijpharm.2016.03.043__d92e739f32.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1016_j.ijpharm.2016.03.043__d92e739f32.pdf"", ""source_pages"": [2, 4, 6, 11, 12], ""route_label"": ""figure"", ""route_notes"": ""The study provides a comprehensive comparison of ibuprofen permeation using various models, confirming the effectiveness of PAMPA and silicone membranes relative to human skin."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 2"", ""page 4"", ""page 6"", ""page 11"", ""page 12""], ""table_id"": ""Table 1"", ""row_source_pages"": [4], ""row_source_locators"": [""page 11""], ""score_debug"": {""page 2"": 1, ""page 4"": 1, ""page 6"": 1, ""page 11"": 1, ""page 12"": 1}}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table 1"", ""page"": 4, ""bbox"": null, ""snippet"": ""Both formulations contain industrial methylated spirit (IMS) or denatured alcohol. The spray formulation should also result in a shorter residence time on the PAMPA membrane compared with the gel."", ""source_ref"": ""papers\\pdf\\10.1016_j.ijpharm.2016.03.043__d92e739f32.pdf"", ""confidence"": 0.9}]",[],[]
record_bc694a12f82b,paper_cceb8131dfed,10.1016/j.ijpharm.2019.118975,figure,0.81,0.95,,IVPT,Franz diffusion cell,human skin,Transdermal Patch 1,Ibuprofen,50.0,mg,per patch,50 mg Ibuprofen,Patch,"[{""name"": ""SEBS"", ""concentration_value"": 30.0, ""concentration_unit"": ""%"", ""basis"": ""w/w"", ""raw"": """", ""note"": ""Thermoplastic elastomer""}, {""name"": ""Ethanol"", ""concentration_value"": 20.0, ""concentration_unit"": ""%"", ""basis"": ""w/w"", ""raw"": """", ""note"": ""Solvent""}, {""name"": ""DMSO"", ""concentration_value"": 10.0, ""concentration_unit"": ""%"", ""basis"": ""w/w"", ""raw"": """", ""note"": ""Penetration enhancer""}]",amount,amount_per_area,1.5,mg/cm²,24.0,h,1500.0,ug/cm^2,,,24.0,pending,unknown,[],,,[],2,0,table,pdf,papers\pdf\10.1016_j.ijpharm.2019.118975__a995cdeef6.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1016_j.ijpharm.2019.118975__a995cdeef6.pdf"", ""source_pages"": [], ""route_label"": ""figure"", ""route_notes"": ""Relevant to transdermal patch development."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [], ""table_id"": ""Table 2"", ""row_source_pages"": [3], ""row_source_locators"": [""Page 3""], ""score_debug"": {}}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table 2"", ""page"": 3, ""bbox"": null, ""snippet"": ""Table 2 summarizes the composition of transdermal patches and the in vitro permeation values for ibuprofen."", ""source_ref"": ""papers\\pdf\\10.1016_j.ijpharm.2019.118975__a995cdeef6.pdf"", ""confidence"": 0.95}, {""field_name"": ""endpoint"", ""modality"": ""table"", ""locator"": ""Table 2"", ""page"": 3, ""bbox"": null, ""snippet"": ""Table 2 summarizes the composition of transdermal patches and the in vitro permeation values for ibuprofen."", ""source_ref"": ""papers\\pdf\\10.1016_j.ijpharm.2019.118975__a995cdeef6.pdf"", ""confidence"": 0.95}]",[],"[""Formulation details for ibuprofen release were highlighted in the table.""]"
record_98b14f8095c6,paper_13eefc545725,10.1016/j.jhazmat.2021.125554,table,0.81,1.0,,uncertain,diffusion cell,not applicable,Table 1,Ibuprofen,,,,-,Graphene oxide complexes,"[{""name"": ""Graphene oxide"", ""concentration_value"": null, ""concentration_unit"": ""-"", ""basis"": ""-"", ""raw"": """", ""note"": ""Functionalised CNM complex with ibuprofen.""}]",amount,unknown,,kJ mol-1,,-,,,,,,pending,unknown,[],,,[],1,0,table,pdf,papers\pdf\10.1016_j.jhazmat.2021.125554__bf0702f364.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1016_j.jhazmat.2021.125554__bf0702f364.pdf"", ""source_pages"": [4, 7, 18, 22, 23], ""route_label"": ""table"", ""route_notes"": ""This paper provides insights into the adsorption mechanisms of various pharmaceuticals, including ibuprofen, on carbon-based nanomaterials."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 4"", ""page 7"", ""page 18"", ""page 22"", ""page 23""], ""table_id"": ""Table 1"", ""row_source_pages"": [22], ""row_source_locators"": [""page 22""], ""score_debug"": {""page 4"": 1, ""page 7"": 1, ""page 18"": 1, ""page 22"": 1, ""page 23"": 1}}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table 1"", ""page"": 22, ""bbox"": null, ""snippet"": ""Mean ΔHH-bonds (kJ mol-1) and Mean number of hydrogen bonds for Graphene oxide with ibuprofen."", ""source_ref"": ""papers\\pdf\\10.1016_j.jhazmat.2021.125554__bf0702f364.pdf"", ""confidence"": 1.0}]",[],"[""Evaluation of hydrogen bond properties with ibuprofen.""]"
record_70fced32a1e1,paper_5878fa191e8b,10.1016/j.rinphs.2012.10.001,table,0.81,0.95,,IVPT,diffusion cell,human epidermis,Ibuprofen formulation,Ibuprofen,100.0,mg/mL,Total drug amount,100 mg/mL,Solution,"[{""name"": ""Ethyl alcohol"", ""concentration_value"": 30.0, ""concentration_unit"": ""%"", ""basis"": ""w/v"", ""raw"": """", ""note"": ""Solvent""}, {""name"": ""Propylene glycol"", ""concentration_value"": 20.0, ""concentration_unit"": ""%"", ""basis"": ""w/v"", ""raw"": """", ""note"": ""Solvent""}]",amount,amount_per_area,5.0,mg/cm²,6.0,h,5000.0,ug/cm^2,,,6.0,pending,unknown,[],,,[],2,0,table,pdf,papers\pdf\10.1016_j.rinphs.2012.10.001__cde6758302.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1016_j.rinphs.2012.10.001__cde6758302.pdf"", ""source_pages"": [], ""route_label"": ""table"", ""route_notes"": ""Contains information about diffusion cell but lacks ibuprofen reference."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [], ""table_id"": ""Table 2"", ""row_source_pages"": [1], ""row_source_locators"": [""page 1""], ""score_debug"": {}}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table 2"", ""page"": 1, ""bbox"": null, ""snippet"": ""The formulation comprises Ethyl alcohol and Propylene glycol as solvents for Ibuprofen."", ""source_ref"": ""papers\\pdf\\10.1016_j.rinphs.2012.10.001__cde6758302.pdf"", ""confidence"": 0.95}, {""field_name"": ""endpoint"", ""modality"": ""table"", ""locator"": ""Table 2"", ""page"": 1, ""bbox"": null, ""snippet"": ""The formulation comprises Ethyl alcohol and Propylene glycol as solvents for Ibuprofen."", ""source_ref"": ""papers\\pdf\\10.1016_j.rinphs.2012.10.001__cde6758302.pdf"", ""confidence"": 0.95}]",[],"[""In vitro study measuring drug release through a membrane.""]"
record_b078d5a1748d,paper_4cd65bde6fb4,10.1021/acs.molpharmaceut.0c00720,figure,0.81,0.95,,IVRT,Franz diffusion cell,Strat-M®-membranes,P+-Ibuprofen (ionic salt),Ibuprofen,,,,-,ionic liquid,"[{""name"": ""P+-Ibuprofen"", ""concentration_value"": null, ""concentration_unit"": ""-"", ""basis"": ""ionic salt"", ""raw"": """", ""note"": ""formed by ion-pairing with azobenzene counterions""}]",amount,amount_total,12.0,hours,72.0,hours,,,,,72.0,pending,unknown,[],,,[],2,0,table,pdf,papers\pdf\10.1021_acs.molpharmaceut.0c00720__d814df522c.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1021_acs.molpharmaceut.0c00720__d814df522c.pdf"", ""source_pages"": [2, 3, 4, 5, 7], ""route_label"": ""figure"", ""route_notes"": ""The paper discusses the formulation but does not provide a detailed formulation table."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 2"", ""page 3"", ""page 4"", ""page 5"", ""page 7""], ""table_id"": ""Table 1"", ""row_source_pages"": [3], ""row_source_locators"": [""Figure 4C""], ""score_debug"": {""page 2"": 1, ""page 3"": 1, ""page 4"": 1, ""page 5"": 1, ""page 7"": 1}}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table 1"", ""page"": 3, ""bbox"": null, ""snippet"": ""the trans-isomer had a lag time of about 18 hours and reached equilibrium after 72 hours, whereas the cis-isomer readily penetrated through the model membrane and reached equilibrium in less than 12 hours following exponential patterns"", ""source_ref"": ""papers\\pdf\\10.1021_acs.molpharmaceut.0c00720__d814df522c.pdf"", ""confidence"": 0.95}, {""field_name"": ""endpoint"", ""modality"": ""table"", ""locator"": ""Table 1"", ""page"": 3, ""bbox"": null, ""snippet"": ""the trans-isomer had a lag time of about 18 hours and reached equilibrium after 72 hours, whereas the cis-isomer readily penetrated through the model membrane and reached equilibrium in less than 12 hours following exponential patterns"", ""source_ref"": ""papers\\pdf\\10.1021_acs.molpharmaceut.0c00720__d814df522c.pdf"", ""confidence"": 0.95}]",[],"[""Permeation studies showed quicker permeation of cis-isomer through membranes.""]"
record_b144a6fb9da7,paper_1e19715b8cd2,10.1038/s41598-019-43082-0,table,0.5700000000000001,0.9,,both,diffusion cell,,"In vitro Urease Inhibition, Anti-inflammatory, and Cytotoxicity of Synthetic Compounds",Ibuprofen,,,,,Not specified,"[{""name"": ""Ibuprofen (Standard)"", ""concentration_value"": null, ""concentration_unit"": """", ""basis"": """", ""raw"": """", ""note"": ""observed, IC50 = 11.2 ± 1.9 µg/mL""}]",amount,unknown,11.2,µg/mL,,,,,,,,pending,unknown,[],,,[],2,0,table,pdf,papers\pdf\10.1038_s41598-019-43082-0__5465089a42.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1038_s41598-019-43082-0__5465089a42.pdf"", ""source_pages"": [1, 3, 5, 6, 8], ""route_label"": ""table"", ""route_notes"": ""Study focuses on the synthesis and evaluation of thiosemicarbazide derivatives of isoniazid for anti-inflammatory and urease inhibition activity, comparing results with ibuprofen."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 1"", ""page 3"", ""page 5"", ""page 6"", ""page 8""], ""table_id"": ""Table 1"", ""row_source_pages"": [6], ""row_source_locators"": [""page 8""], ""score_debug"": {""page 1"": 1, ""page 3"": 1, ""page 5"": 1, ""page 6"": 1, ""page 8"": 1}}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table 1"", ""page"": 6, ""bbox"": null, ""snippet"": ""Ibuprofen (Standard) — 11.2 ± 1.9 (observed)"", ""source_ref"": ""papers\\pdf\\10.1038_s41598-019-43082-0__5465089a42.pdf"", ""confidence"": 0.9}, {""field_name"": ""endpoint"", ""modality"": ""table"", ""locator"": ""Table 1"", ""page"": 6, ""bbox"": null, ""snippet"": ""Ibuprofen (Standard) — 11.2 ± 1.9 (observed)"", ""source_ref"": ""papers\\pdf\\10.1038_s41598-019-43082-0__5465089a42.pdf"", ""confidence"": 0.9}]",[],"[""Escaping concentration details for other compounds.""]"
record_dfa4c31ca169,paper_5101cbd7e8bb,10.1038/s41598-020-65845-w,table,0.81,0.95,,uncertain,diffusion cell,unknown,Removal Performance of Ibuprofen (IBU),Ibuprofen (IBU),206.28,mg/g,Molecular Weight,206.28 mg/g,Liquid,"[{""name"": ""Ibuprofen (IBU)"", ""concentration_value"": 206.28, ""concentration_unit"": ""mg/g"", ""basis"": ""Molecular Weight"", ""raw"": """", ""note"": ""Measured in MBR-UV/Cl2 system.""}]",amount,percent,71.46,percent,,,,,,,,pending,unknown,[],,,[],2,0,table,pdf,papers\pdf\10.1038_s41598-020-65845-w__ba74780e17.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1038_s41598-020-65845-w__ba74780e17.pdf"", ""source_pages"": [2, 3, 4, 5, 6], ""route_label"": ""table"", ""route_notes"": ""The paper primarily discusses the efficiency of a biological and UV/chlorine-based treatment system for removing PPCPs, including ibuprofen, from polluted surface water."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 2"", ""page 3"", ""page 4"", ""page 5"", ""page 6""], ""table_id"": ""Table 2"", ""row_source_pages"": [5], ""row_source_locators"": [""page 5""], ""score_debug"": {""page 2"": 1, ""page 3"": 1, ""page 4"": 1, ""page 5"": 1, ""page 6"": 1}}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table 2"", ""page"": 5, ""bbox"": null, ""snippet"": ""The MBR-UV/ Cl2 system removed 71.46% of IBU."", ""source_ref"": ""papers\\pdf\\10.1038_s41598-020-65845-w__ba74780e17.pdf"", ""confidence"": 0.95}, {""field_name"": ""endpoint"", ""modality"": ""table"", ""locator"": ""Table 2"", ""page"": 5, ""bbox"": null, ""snippet"": ""The MBR-UV/ Cl2 system removed 71.46% of IBU."", ""source_ref"": ""papers\\pdf\\10.1038_s41598-020-65845-w__ba74780e17.pdf"", ""confidence"": 0.95}]",[],"[""Study shows usage of MBR-UV/Cl2 system for IBU removal.""]"
record_03ac6dbd81c3,paper_7b671a04bd51,10.1038/s41598-020-74885-1,figure,0.69,0.9,,IVRT,diffusion cell,PCL mats,12% PCL-IBU,Ibuprofen,4.0,mg/ml,Polycaprolactone,IBU (4 mg/ml) in 12% (w/v) PCL solution,Fibrous Mat,[],amount,percent,86.08,%,62.0,days,,,,,1488.0,pending,unknown,[],,,[],2,0,table,pdf,papers\pdf\10.1038_s41598-020-74885-1__cc5880def9.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1038_s41598-020-74885-1__cc5880def9.pdf"", ""source_pages"": [2, 4, 7, 10, 11], ""route_label"": ""figure"", ""route_notes"": ""Study on tri-layered electrospun PCL mats with ibuprofen yielding cumulative release data and formulation details."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 2"", ""page 4"", ""page 7"", ""page 10"", ""page 11""], ""table_id"": ""Table 2"", ""row_source_pages"": [7], ""row_source_locators"": [""page 7""], ""score_debug"": {""page 2"": 1, ""page 4"": 1, ""page 7"": 1, ""page 10"": 1, ""page 11"": 1}}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table 2"", ""page"": 7, ""bbox"": null, ""snippet"": ""Cumulative drug release analysis indicates the cumulative % of IBU released were 86.08%..."", ""source_ref"": ""papers\\pdf\\10.1038_s41598-020-74885-1__cc5880def9.pdf"", ""confidence"": 0.9}, {""field_name"": ""endpoint"", ""modality"": ""table"", ""locator"": ""Table 2"", ""page"": 7, ""bbox"": null, ""snippet"": ""Cumulative drug release analysis indicates the cumulative % of IBU released were 86.08%..."", ""source_ref"": ""papers\\pdf\\10.1038_s41598-020-74885-1__cc5880def9.pdf"", ""confidence"": 0.9}]",[],"[""Cumulative release over 62 days.""]"
record_fab5ea9f2a5b,paper_7b671a04bd51,10.1038/s41598-020-74885-1,figure,0.69,0.9,,IVRT,diffusion cell,PCL mats,10% PCLSW-1,Ibuprofen,4.0,mg/ml,Polycaprolactone,IBU (4 mg/ml) in 10% (w/v) PCL solution,Fibrous Mat,[],amount,percent,69.45,%,62.0,days,,,,,1488.0,pending,unknown,[],,,[],2,0,table,pdf,papers\pdf\10.1038_s41598-020-74885-1__cc5880def9.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1038_s41598-020-74885-1__cc5880def9.pdf"", ""source_pages"": [2, 4, 7, 10, 11], ""route_label"": ""figure"", ""route_notes"": ""Study on tri-layered electrospun PCL mats with ibuprofen yielding cumulative release data and formulation details."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 2"", ""page 4"", ""page 7"", ""page 10"", ""page 11""], ""table_id"": ""Table 2"", ""row_source_pages"": [7], ""row_source_locators"": [""page 7""], ""score_debug"": {""page 2"": 1, ""page 4"": 1, ""page 7"": 1, ""page 10"": 1, ""page 11"": 1}}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table 2"", ""page"": 7, ""bbox"": null, ""snippet"": ""Cumulative drug release analysis indicates the cumulative % of IBU released were 69.45%..."", ""source_ref"": ""papers\\pdf\\10.1038_s41598-020-74885-1__cc5880def9.pdf"", ""confidence"": 0.9}, {""field_name"": ""endpoint"", ""modality"": ""table"", ""locator"": ""Table 2"", ""page"": 7, ""bbox"": null, ""snippet"": ""Cumulative drug release analysis indicates the cumulative % of IBU released were 69.45%..."", ""source_ref"": ""papers\\pdf\\10.1038_s41598-020-74885-1__cc5880def9.pdf"", ""confidence"": 0.9}]",[],"[""Cumulative release over 62 days.""]"
record_27eee6b2e76d,paper_7b671a04bd51,10.1038/s41598-020-74885-1,figure,0.69,0.9,,IVRT,diffusion cell,PCL mats,10% PCLSW-2,Ibuprofen,4.0,mg/ml,Polycaprolactone,IBU (4 mg/ml) in 10% (w/v) PCL solution,Fibrous Mat,[],amount,percent,66.18,%,62.0,days,,,,,1488.0,pending,unknown,[],,,[],2,0,table,pdf,papers\pdf\10.1038_s41598-020-74885-1__cc5880def9.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1038_s41598-020-74885-1__cc5880def9.pdf"", ""source_pages"": [2, 4, 7, 10, 11], ""route_label"": ""figure"", ""route_notes"": ""Study on tri-layered electrospun PCL mats with ibuprofen yielding cumulative release data and formulation details."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 2"", ""page 4"", ""page 7"", ""page 10"", ""page 11""], ""table_id"": ""Table 2"", ""row_source_pages"": [7], ""row_source_locators"": [""page 7""], ""score_debug"": {""page 2"": 1, ""page 4"": 1, ""page 7"": 1, ""page 10"": 1, ""page 11"": 1}}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table 2"", ""page"": 7, ""bbox"": null, ""snippet"": ""Cumulative drug release analysis indicates the cumulative % of IBU released were 66.18%..."", ""source_ref"": ""papers\\pdf\\10.1038_s41598-020-74885-1__cc5880def9.pdf"", ""confidence"": 0.9}, {""field_name"": ""endpoint"", ""modality"": ""table"", ""locator"": ""Table 2"", ""page"": 7, ""bbox"": null, ""snippet"": ""Cumulative drug release analysis indicates the cumulative % of IBU released were 66.18%..."", ""source_ref"": ""papers\\pdf\\10.1038_s41598-020-74885-1__cc5880def9.pdf"", ""confidence"": 0.9}]",[],"[""Cumulative release over 62 days.""]"
record_dec201ad7d92,paper_7b671a04bd51,10.1038/s41598-020-74885-1,figure,0.69,0.9,,IVRT,diffusion cell,PCL mats,12% PCLSW-1,Ibuprofen,4.0,mg/ml,Polycaprolactone,IBU (4 mg/ml) in 12% (w/v) PCL solution,Fibrous Mat,[],amount,percent,37.83,%,62.0,days,,,,,1488.0,pending,unknown,[],,,[],2,0,table,pdf,papers\pdf\10.1038_s41598-020-74885-1__cc5880def9.pdf,[],"{""extractor_name"": ""table"", ""source_format"": ""pdf"", ""source_path"": ""papers\\pdf\\10.1038_s41598-020-74885-1__cc5880def9.pdf"", ""source_pages"": [2, 4, 7, 10, 11], ""route_label"": ""figure"", ""route_notes"": ""Study on tri-layered electrospun PCL mats with ibuprofen yielding cumulative release data and formulation details."", ""artifact_paths"": [], ""metadata"": {""source_backend"": ""pdf_local"", ""locator_mode"": ""page"", ""selected_locators"": [""page 2"", ""page 4"", ""page 7"", ""page 10"", ""page 11""], ""table_id"": ""Table 2"", ""row_source_pages"": [7], ""row_source_locators"": [""page 7""], ""score_debug"": {""page 2"": 1, ""page 4"": 1, ""page 7"": 1, ""page 10"": 1, ""page 11"": 1}}}","[{""field_name"": ""formulation"", ""modality"": ""table"", ""locator"": ""Table 2"", ""page"": 7, ""bbox"": null, ""snippet"": ""Cumulative drug release analysis indicates the cumulative % of IBU released were 37.83%..."", ""source_ref"": ""papers\\pdf\\10.1038_s41598-020-74885-1__cc5880def9.pdf"", ""confidence"": 0.9}, {""field_name"": ""endpoint"", ""modality"": ""table"", ""locator"": ""Table 2"", ""page"": 7, ""bbox"": null, ""snippet"": ""Cumulative drug release analysis indicates the cumulative % of IBU released were 37.83%..."", ""source_ref"": ""papers\\pdf\\10.1038_s41598-020-74885-1__cc5880def9.pdf"", ""confidence"": 0.9}]",[],"[""Cumulative release over 62 days.""]"
